Location,Source,Problem,Type,Entrypoint,Validated
https://gist.github.com/nastra/4753741,"def mergesort(numbers):
    ''' Sorts an input list by using the divide-and-conquer approach '''
    # if there is just one element, no work has to be done
    if len(numbers) <= 1:
        return numbers
    
    mid = len(numbers) // 2
    left = mergesort(numbers[0:mid])  # sort the left list
    right = mergesort(numbers[mid:len(numbers)])  # sort the right list
    return merge(left, right)  # merge both lists and return a sorted version of them
    
def merge(left, right):
    ''' Merges the left and right list and returns a sorted list '''
    i = 0
    j = 0
    out = []
    # copy the smallest value from either the left or the right side to the output
    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            out.append(left[i])
            i += 1
        else:
            out.append(right[j])
            j += 1
    # copy the rest of the left list to the output
    while i < len(left):
        out.append(left[i])
        i += 1
    # copy the rest of the right list to the output
    while j < len(right):
        out.append(right[j])
        j += 1
        
    return out",1,2,mergesort,1
https://gist.github.com/kvishalp/3736f5b4d1e194a74009e472a3769894,"def merge(left, right, array):
    print(""  "")
    print("" Merge -> array : {} Left : {} Right : {} "".format(array,left,right))
    # Iterator i for traversing through the Left Half of the array
    i = 0
    # Iterator j for traversing through the Right Half of the array
    j = 0
    # Iterator k for the main list
    k = 0

    while (i<len(left) and j<len(right)):
        # compare the lefthalf index value for iterator i with rightHalf index value for iterator j
        if(left[i]<right[j]):
            array[k] = left[i]
            i = i+1
        else:
            array[k] = right[j]
            j = j+1
        k = k+1
    # New loop for any remaining values which are left out of the above check on leftHalf side
    while(i<len(left)):
        #print ("" left array is: {} "".format(left))
        array[k] = left[i]
        i = i+1
        k = k+1
    # New loop for any remaining values which are left out of the above check on RightHalf side
    while(j<len(right)):
        #print ("" right array is: {} "".format(right))
        array[k] = right[j]
        j = j+1
        k = k+1
    print("" *-*-* End of merge function >> Merged array is : {} "".format(array));
    print("" "")
    return array
    
######################################################
### Function for dividing and calling merge function #
######################################################

def mergesort(array):
    arrlen = len(array)
    if(arrlen<2):
        print("" array has only one element {} - no further action "".format(array))
        return
    # derive the midpoint of the array
    mid = int(arrlen/2)
    # divide the array into left Half and Right Half based on the midpoint
    left =  array[:mid]
    right = array[mid:]
    print("" Left Half :{} Right Half : {}"".format(left,right))
    print("" "")
    print("" Recursive call mergesort for left array {} "".format(left))
    print("" ---------------------------------------------------------"")
    mergesort(left)
    print("" ----------------------------------------------------------"")
    print("" "")
    print("" Recursive call mergesort for Right array {} "".format(right))
    print("" ----------------------------------------------------------"")
    mergesort(right)
    print("" ----------------------------------------------------------"")
   # print( "" After MergeSort Right :{} "".format(right))
    merge(left,right,array)
    return array",1,2,mergesort,1
https://gist.github.com/HaiderImtiaz/e3b96678ddedaf0ce0d7ef1e1f185bbb,"def mergeSort(array):
    if len(array) > 1:

        #  r is the point where the array is divided into two subarrays
        r = len(array)//2
        L = array[:r]
        M = array[r:]

        # Sort the two halves by recursive method
        mergeSort(L)
        mergeSort(M)

        i = j = k = 0

        # Until we reach either end of either L or M, pick larger among
        # elements L and M and place them in the correct position at A[p to r]
        while i < len(L) and j < len(M):
            if L[i] < M[j]:
                array[k] = L[i]
                i += 1
            else:
                array[k] = M[j]
                j += 1
            k += 1

        # When we run out of elements in either L or M,
        # pick up the remaining elements and put in A[p to r]
        while i < len(L):
            array[k] = L[i]
            i += 1
            k += 1

        while j < len(M):
            array[k] = M[j]
            j += 1
            k += 1
    return(array)",1,2,mergeSort,1
https://gist.github.com/kirca/1d80d7e5192c13aae8cf,"def mergesort(lst):
    def merge(l1, l2):
        if not l1:
            return l2
        if not l2:
            return l1
        return ([l1[0]] + merge(l1[1:], l2)
                if l1[0] < l2[0]
                else [l2[0]] + merge(l1, l2[1:]))
    length = len(lst)
    if length < 2:
        return lst
    return merge(
        mergesort(lst[:length//2]),
        mergesort(lst[length//2:]))",1,2,mergesort,1
https://gist.github.com/accessnash/6df0bafcfb9184a2cd82dadac4aca5db,"def mergesort(x):
    copy = list(x)
    
    return(mergesort_set(copy, x, 0, len(x)))
    
    



def mergesort_set(x, final_set, start, finish):
    
    if finish - start < 2: 
        return
    if finish - start == 2:
        if final_set[start] > final_set[start + 1]:
            final_set[start], final_set[start + 1] = final_set[start + 1],  final_set[start] # simple swap
        return
    
    mid = (start + finish)//2 # floor division
    mergesort_set(final_set, x,  start, mid)
    mergesort_set(final_set, x, mid, finish)
    
    i = start
    j = mid
    index = start
    while index < finish:
        if j >= finish or (i < mid and x[i] < x[j]):
            final_set[index] =x[i]
            i += 1
        else:
            final_set[index] = x[j]
            j += 1
            
        index += 1
    return(final_set)",1,2,mergesort,1
https://gist.github.com/shoya140/7785544,"def merge(left, right):
    res = []
    while left != [] and right != []:
        if left[0] < right[0]:
            res.append(left.pop(0))
        else:
            res.append(right.pop(0))
    res.extend(left)
    res.extend(right)
    return res

def mergesort(list):
    if len(list) == 1:
        return list
    left = mergesort(list[0:len(list)//2])
    right = mergesort(list[len(list)//2:len(list)])
    return merge(left, right)
    ",1,2,mergesort,1
https://gist.github.com/samueltcsantos/5a9b4bea815d968c4b32,"def merge(left, right):
	result = []
	i, j = 0, 0

	while i < len(left) and j < len(right):
		if left[i] <= right[j] :
			result.append(left[i])
			i = i + 1
		else:
			result.append(right[j])
			j = j + 1

	while i < len(left):
		result.append(left[i])
		i = i + 1

	while j < len(right):
		result.append(right[j])
		j = j + 1

	return result

"""""" 
 Mergesort algorithm recursive implementation.
""""""
def mergesort(l):
	print(l)
	if len(l) < 2:
		return l[:]
	else:
		middle = len(l) // 2
		left = mergesort(l[:middle])
		right = mergesort(l[middle:])

		together = merge(left, right)
		print('Merged ', together)
		return together",1,2,mergesort,1
https://gist.github.com/KenleyArai/43beea9bee3d13a9b7a9ae3391a8ccf2,"def mergesort(A):
  def _merge(A, left, m, right):
    left_A, right_A = A[left:m], A[m:right]
    left_len, right_len = len(left_A), len(right_A)
    
    l_i, r_i, k = 0, 0, left
    while l_i < left_len and r_i < right_len:
      if left_A[l_i] <= right_A[r_i]:
        A[k] = left_A[l_i]
        l_i += 1
        k += 1
      else:
        A[k] = right_A[r_i]
        r_i += 1
        k += 1

    while l_i < left_len:
      A[k] = left_A[l_i]
      l_i += 1
      k += 1
    while r_i < right_len:
      A[k] = right_A[r_i]
      r_i += 1
      k += 1
    
      
      
  def _mergesort(A, left, right):
    if left < right:
      m = (left + right)//2
      _mergesort(A, m+1, right)
      _mergesort(A, left, m)
      _merge(A, left, m+1, right+1)
        
    return(A)
  return(_mergesort(A, 0, len(A)))",1,2,mergesort,1
https://gist.github.com/Vv-Naveen-varma/43835fc8e9c6edc02de5b6e750548ee6,"def MergeSort(a):
    if len(a) == 1:
        return a
    mid = len(a)//2
    left = a[0:mid]                                                 # left half of the array
    right = a[mid:]                                                 # right half of the array
    return Merge(MergeSort(left),MergeSort(right))                  # Merge the left and right after sorting them

def Merge(left,right):
    result = []
    leftIndex = 0
    rightIndex = 0
    while leftIndex < len(left) and rightIndex < len(right):        # Sort the elements from left and right array
        if left[leftIndex] <= right[rightIndex]:                    # and store in result array
            result.append(left[leftIndex])
            leftIndex += 1
        else:
            result.append(right[rightIndex])
            rightIndex += 1
    while leftIndex < len(left):                                    # Append the remaining elements(if any)
        result.append(left[leftIndex])                              # from left and right arrays
        leftIndex += 1
    while rightIndex < len(right):
        result.append(right[rightIndex])
        rightIndex += 1
    return result",1,2,MergeSort,1
https://gist.github.com/ayush02pnd/7366417261088dc3d20349b62883fc65,"def merge(arr, l, m, r):
    n1 = m - l + 1
    n2 = r - m
    
    L = [0] * (n1)
    R = [0] * (n2)

    for i in range(0, n1):
        L[i] = arr[l + i]
 
    for j in range(0, n2):
        R[j] = arr[m + 1 + j]
    i = 0     
    j = 0     
    k = l     
 
    while i < n1 and j < n2:
        if L[i] <= R[j]:
            arr[k] = L[i]
            i += 1
        else:
            arr[k] = R[j]
            j += 1
        k += 1
 
    while i < n1:
        arr[k] = L[i]
        i += 1
        k += 1
 
    while j < n2:
        arr[k] = R[j]
        j += 1
        k += 1


def mergeSort(arr, l, r):
    if l < r:
        
        m = l+(r-l)//2
        
        mergeSort(arr, l, m)
        mergeSort(arr, m+1, r)
        merge(arr, l, m, r)
    return(arr)
    
def algorithm(arr):
    return(mergeSort(arr,0,len(arr)-1))",1,2,algorithm,1
https://gist.github.com/hermansaksono/646ba60e87dcb1e57e724814ea2147e5,"def mergesort(list_of_numbers):
    """""" Return the sorted list using mergesort""""""
    # type: (list[int]) -> list[int]
    if len(list_of_numbers) < 2:
        return list_of_numbers
    else:
        middle = int(len(list_of_numbers)/2)
        left_half = list_of_numbers[0:middle]
        right_half = list_of_numbers[middle:]
        accumulator = []
        return merge(mergesort(left_half),
                     mergesort(right_half),
                     accumulator)


def merge(left, right, accumulator):
    """"""Merge left, right, and accumulator lists in an ordered way""""""
    # type: (list[int], list[int], list[int]) -> list[int]
    if len(left) == 0 and len(right) == 0:
        return accumulator
    elif len(left) == 0:
        return accumulator + right
    elif len(right) == 0:
        return accumulator + left
    elif left[0] < right[0]:
        return merge(left[1:], right,
                     accumulator + [left[0]])
    elif right[0] <= left[0]:
        return merge(left, right[1:],
                     accumulator + [right[0]])",1,2,mergesort,1
https://gist.github.com/VikasRathore162/fabf408a5b773926da1e53437d073b4c,"def algorithm(arr):
    if len(arr) > 1:
 
         # Finding the mid of the array
        mid = len(arr)//2
 
        # Dividing the array elements
        L = arr[:mid]
 
        # into 2 halves
        R = arr[mid:]
 
        # Sorting the first half
        algorithm(L)
 
        # Sorting the second half
        algorithm(R)
 
        i = j = k = 0
 
        # Copy data to temp arrays L[] and R[]
        while i < len(L) and j < len(R):
            if L[i] < R[j]:
                arr[k] = L[i]
                i += 1
            else:
                arr[k] = R[j]
                j += 1
            k += 1
 
        # Checking if any element was left
        while i < len(L):
            arr[k] = L[i]
            i += 1
            k += 1
 
        while j < len(R):
            arr[k] = R[j]
            j += 1
            k += 1
    return arr",1,2,algorithm,1
https://gist.github.com/zhaben/311339c7a003229f9febf7be0fbd3d7e,"import math

#merger Function that merges two sorted arrays into 1 sorted array
def merger(arr1, arr2):
    i = 0
    j = 0
    mergedArr = []

    a = len(arr1)
    b = len(arr2)

    while i < a and j < b:
        if arr1[i] > arr2[j]:
            mergedArr.append(arr2[j])
            j = j + 1
        else:
            mergedArr.append(arr1[i])
            i = i + 1
    while i < a:
        mergedArr.append(arr1[i])
        i = i + 1
    while j < b:
        mergedArr.append(arr2[j])
        j = j + 1
    return(mergedArr)

def mergeSort(arr):
    #array of length 1 is already sorted
    if len(arr) == 1:
        return arr

    #split the array down the middle into two arrays repeatedly using recursion
    middle = math.floor(len(arr)/2)
    left = mergeSort(arr[0: int(middle)])
    right = mergeSort(arr[int(middle):])

    #return the merged and sorted array
    return(merger(left, right))",1,2,mergeSort,1
